"REF_DATE","GEO","DGUID","Supply and disposition","Unit of measure","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2023-04","Alberta","2021A000248","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638576","10.7.1","115169.0","","","","1"
"2023-05","Alberta","2021A000248","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638576","10.7.1","104716.0","","","","1"
"2023-06","Alberta","2021A000248","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638576","10.7.1","108644.0","","","","1"
"2023-07","Alberta","2021A000248","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638576","10.7.1","128327.0","","","","1"
"2023-08","Alberta","2021A000248","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638576","10.7.1","78908.0","","","","1"
"2023-09","Alberta","2021A000248","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638576","10.7.1","62660.0","","","","1"
"2023-10","Alberta","2021A000248","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638576","10.7.1","95491.0","","","","1"
"2023-11","Alberta","2021A000248","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638576","10.7.1","50167.0","","","","1"
"2023-12","Alberta","2021A000248","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638576","10.7.1","46049.0","","","","1"
"2024-01","Alberta","2021A000248","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638576","10.7.1","115396.0","","","","1"
"2024-02","Alberta","2021A000248","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638576","10.7.1","39563.0","","","","1"
"2024-03","Alberta","2021A000248","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638576","10.7.1","41831.0","","","","1"
"2024-04","Alberta","2021A000248","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638576","10.7.1","110166.0","","","","1"
"2024-05","Alberta","2021A000248","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638576","10.7.1","120839.0","","","","1"
"2024-06","Alberta","2021A000248","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638576","10.7.1","117356.0","","","","1"
"2024-07","Alberta","2021A000248","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638576","10.7.1","116678.0","","","","1"
"2024-08","Alberta","2021A000248","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638576","10.7.1","91185.0","","","","1"
"2024-09","Alberta","2021A000248","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638576","10.7.1","73457.0","","","","1"
"2024-10","Alberta","2021A000248","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638576","10.7.1","41465.0","","","","1"
"2024-11","Alberta","2021A000248","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638576","10.7.1","49886.0","","","","1"
"2024-12","Alberta","2021A000248","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638576","10.7.1","60689.0","","","","1"
"2025-01","Alberta","2021A000248","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638576","10.7.1","78008.0","","","","1"
"2025-02","Alberta","2021A000248","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638576","10.7.1","78110.0","","","","1"
"2025-03","Alberta","2021A000248","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638576","10.7.1","40457.0","","","","1"
"2025-04","Alberta","2021A000248","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638576","10.7.1","87900.0","","","","1"
"2025-05","Alberta","2021A000248","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638576","10.7.1","104869.0","","","","1"
"2025-06","Alberta","2021A000248","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638576","10.7.1","86440.0","","","","1"
"2025-07","Alberta","2021A000248","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638576","10.7.1","133508.0","","","","1"
"2025-08","Alberta","2021A000248","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638576","10.7.1","125714.0","","","","1"
"2025-09","Alberta","2021A000248","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638576","10.7.1","93944.0","","","","1"
"2025-10","Alberta","2021A000248","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638576","10.7.1","82957.0","","","","1"
"2025-11","Alberta","2021A000248","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638576","10.7.1","55874.0","","","","1"
"2025-12","Alberta","2021A000248","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638576","10.7.1","44064.0","","","","1"
"2022-01","Alberta","2021A000248","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638580","10.9.1","9150457.7","","","","1"
"2022-02","Alberta","2021A000248","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638580","10.9.1","7788128.2","","","","1"
"2022-03","Alberta","2021A000248","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638580","10.9.1","7097054.0","","","","1"
"2022-04","Alberta","2021A000248","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638580","10.9.1","7061529.9","","","","1"
"2022-05","Alberta","2021A000248","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638580","10.9.1","7766890.4","","","","1"
"2022-06","Alberta","2021A000248","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638580","10.9.1","8509748.0","","","","1"
"2022-07","Alberta","2021A000248","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638580","10.9.1","9615539.6","","","","1"
"2022-08","Alberta","2021A000248","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638580","10.9.1","10697378.0","","","","1"
"2022-09","Alberta","2021A000248","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638580","10.9.1","11415254.9","","","","1"
"2022-10","Alberta","2021A000248","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638580","10.9.1","12010947.2","","","","1"
"2022-11","Alberta","2021A000248","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638580","10.9.1","11687808.1","","","","1"
"2022-12","Alberta","2021A000248","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638580","10.9.1","9955131.6","","","","1"
"2023-01","Alberta","2021A000248","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638580","10.9.1","9176947.8","","","","1"
"2023-02","Alberta","2021A000248","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638580","10.9.1","8598270.7","","","","1"
"2023-03","Alberta","2021A000248","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638580","10.9.1","8512047.2","","","","1"
"2023-04","Alberta","2021A000248","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638580","10.9.1","9823659.2","","","","1"
"2023-05","Alberta","2021A000248","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638580","10.9.1","10836711.4","","","","1"
"2023-06","Alberta","2021A000248","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638580","10.9.1","11802306.6","","","","1"
"2023-07","Alberta","2021A000248","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638580","10.9.1","12738685.6","","","","1"
"2023-08","Alberta","2021A000248","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638580","10.9.1","14113855.6","","","","1"
"2023-09","Alberta","2021A000248","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638580","10.9.1","15228309.5","","","","1"
"2023-10","Alberta","2021A000248","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638580","10.9.1","16188829.9","","","","1"
"2023-11","Alberta","2021A000248","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638580","10.9.1","16141753.1","","","","1"
"2023-12","Alberta","2021A000248","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638580","10.9.1","15629265.7","","","","1"
"2024-01","Alberta","2021A000248","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638580","10.9.1","13827966.8","","","","1"
"2024-02","Alberta","2021A000248","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638580","10.9.1","13213859.3","","","","1"
"2024-03","Alberta","2021A000248","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638580","10.9.1","13170982.0","","","","1"
"2024-04","Alberta","2021A000248","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638580","10.9.1","14176279.1","","","","1"
"2024-05","Alberta","2021A000248","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638580","10.9.1","14990461.4","","","","1"
"2024-06","Alberta","2021A000248","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638580","10.9.1","15790235.0","","","","1"
"2024-07","Alberta","2021A000248","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638580","10.9.1","16200908.4","","","","1"
"2024-08","Alberta","2021A000248","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638580","10.9.1","16966398.7","","","","1"
"2024-09","Alberta","2021A000248","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638580","10.9.1","17408208.6","","","","1"
"2024-10","Alberta","2021A000248","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638580","10.9.1","17741298.3","","","","1"
"2024-11","Alberta","2021A000248","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638580","10.9.1","17338005.1","","","","1"
"2024-12","Alberta","2021A000248","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638580","10.9.1","16412931.3","","","","1"
"2025-01","Alberta","2021A000248","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638580","10.9.1","15174664.5","","","","1"
"2025-02","Alberta","2021A000248","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638580","10.9.1","13494100.2","","","","1"
"2025-03","Alberta","2021A000248","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638580","10.9.1","13061442.5","","","","1"
"2025-04","Alberta","2021A000248","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638580","10.9.1","13633546.9","","","","1"
"2025-05","Alberta","2021A000248","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638580","10.9.1","14885888.1","","","","1"
"2025-06","Alberta","2021A000248","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638580","10.9.1","15667045.0","","","","1"
"2025-07","Alberta","2021A000248","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638580","10.9.1","16590520.8","","","","1"
"2025-08","Alberta","2021A000248","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638580","10.9.1","17257842.7","","","","1"
"2025-09","Alberta","2021A000248","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638580","10.9.1","17915773.4","","","","1"
"2025-10","Alberta","2021A000248","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638580","10.9.1","18151386.6","","","","1"
"2025-11","Alberta","2021A000248","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638580","10.9.1","17960528.8","","","","1"
"2025-12","Alberta","2021A000248","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638580","10.9.1","16230987.4","","","","1"
"2022-01","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","341556.0","","","","1"
"2022-02","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","272769.0","","","","1"
"2022-03","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","226409.0","","","","1"
"2022-04","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","188693.0","","","","1"
"2022-05","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","132448.0","","","","1"
"2022-06","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","70255.0","","","","1"
"2022-07","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","58430.0","","","","1"
"2022-08","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","51725.0","","","","1"
"2022-09","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","56851.0","","","","1"
"2022-10","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","124101.0","","","","1"
"2022-11","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","276605.0","","","","1"
"2022-12","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","397241.0","","","","1"
"2023-01","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","253752.0","","","","1"
"2023-02","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","280034.0","","","","1"
"2023-03","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","257774.0","","","","1"
"2023-04","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","177722.0","","","","1"
"2023-05","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","76178.0","","","","1"
"2023-06","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","63820.0","","","","1"
"2023-07","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","52352.0","","","","1"
"2023-08","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","51127.0","","","","1"
"2023-09","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","64263.0","","","","1"
"2023-10","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","132499.0","","","","1"
"2023-11","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","244104.0","","","","1"
"2023-12","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","276651.0","","","","1"
"2024-01","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","316615.0","","","","1"
"2024-02","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","252115.0","","","","1"
"2024-03","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","226547.0","","","","1"
"2024-04","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","161092.0","","","","1"
"2024-05","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","103343.0","","","","1"
"2024-06","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","69643.0","","","","1"
"2024-07","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","53373.0","","","","1"
"2024-08","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","53498.0","","","","1"
"2024-09","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","67980.0","","","","1"
"2024-10","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","138508.0","","","","1"
"2024-11","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","234583.0","","","","1"
"2024-12","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","285647.0","","","","1"
"2025-01","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","304231.0","","","","1"
"2025-02","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","305405.0","","","","1"
"2025-03","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","207213.0","","","","1"
"2025-04","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","150347.0","","","","1"
"2025-05","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","88848.0","","","","1"
"2025-06","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","65209.0","","","","1"
"2025-07","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","48319.0","","","","1"
"2025-08","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","51337.0","","","","1"
"2025-09","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","53556.0","","","","1"
"2025-10","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","149443.0","","","","1"
"2025-11","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","219138.0","","","","1"
"2025-12","British Columbia","2021A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","259143.0","","","","1"
"2022-01","British Columbia","2021A000259","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638592","11.5.1","244585.0","","","","1"
"2022-02","British Columbia","2021A000259","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638592","11.5.1","212740.0","","","","1"
"2022-03","British Columbia","2021A000259","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638592","11.5.1","221123.0","","","","1"
"2022-04","British Columbia","2021A000259","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638592","11.5.1","192634.0","","","","1"
"2022-05","British Columbia","2021A000259","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638592","11.5.1","355095.0","","","","1"
"2022-06","British Columbia","2021A000259","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638592","11.5.1","336093.0","","","","1"
"2022-07","British Columbia","2021A000259","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638592","11.5.1","311925.0","","","","1"
"2022-08","British Columbia","2021A000259","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638592","11.5.1","415389.0","","","","1"
"2022-09","British Columbia","2021A000259","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638592","11.5.1","391223.0","","","","1"
"2022-10","British Columbia","2021A000259","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638592","11.5.1","327266.0","","","","1"
"2022-11","British Columbia","2021A000259","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638592","11.5.1","231435.0","","","","1"
"2022-12","British Columbia","2021A000259","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638592","11.5.1","213473.0","","","","1"
"2023-01","British Columbia","2021A000259","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638592","11.5.1","240950.0","","","","1"
"2023-02","British Columbia","2021A000259","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638592","11.5.1","203518.0","","","","1"
"2023-03","British Columbia","2021A000259","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638592","11.5.1","212918.0","","","","1"
"2023-04","British Columbia","2021A000259","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638592","11.5.1","228973.0","","","","1"
"2023-05","British Columbia","2021A000259","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638592","11.5.1","290012.0","","","","1"
"2023-06","British Columbia","2021A000259","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638592","11.5.1","253160.0","","","","1"
"2023-07","British Columbia","2021A000259","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638592","11.5.1","229944.0","","","","1"
"2023-08","British Columbia","2021A000259","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638592","11.5.1","354114.0","","","","1"
"2023-09","British Columbia","2021A000259","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638592","11.5.1","263853.0","","","","1"
"2023-10","British Columbia","2021A000259","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638592","11.5.1","299605.0","","","","1"
"2023-11","British Columbia","2021A000259","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638592","11.5.1","219538.0","","","","1"
"2023-12","British Columbia","2021A000259","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638592","11.5.1","208797.0","","","","1"
"2024-01","British Columbia","2021A000259","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638592","11.5.1","246632.0","","","","1"
"2024-02","British Columbia","2021A000259","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638592","11.5.1","196587.0","","","","1"
"2024-03","British Columbia","2021A000259","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638592","11.5.1","206070.0","","","","1"
"2024-04","British Columbia","2021A000259","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638592","11.5.1","284385.0","","","","1"
"2024-05","British Columbia","2021A000259","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638592","11.5.1","366041.0","","","","1"
"2024-06","British Columbia","2021A000259","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638592","11.5.1","279645.0","","","","1"
"2024-07","British Columbia","2021A000259","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638592","11.5.1","319229.0","","","","1"
"2024-08","British Columbia","2021A000259","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638592","11.5.1","316397.0","","","","1"
"2024-09","British Columbia","2021A000259","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638592","11.5.1","313149.0","","","","1"
"2024-10","British Columbia","2021A000259","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638592","11.5.1","335962.0","","","","1"
"2024-11","British Columbia","2021A000259","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638592","11.5.1","202682.0","","","","1"
"2024-12","British Columbia","2021A000259","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638592","11.5.1","222176.0","","","","1"
"2025-01","British Columbia","2021A000259","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638592","11.5.1","237073.0","","","","1"
"2025-02","British Columbia","2021A000259","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638592","11.5.1","236851.0","","","","1"
"2025-03","British Columbia","2021A000259","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638592","11.5.1","245784.0","","","","1"
"2025-04","British Columbia","2021A000259","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638592","11.5.1","385930.0","","","","1"
"2025-05","British Columbia","2021A000259","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638592","11.5.1","460274.0","","","","1"
"2025-06","British Columbia","2021A000259","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638592","11.5.1","429705.0","","","","1"
"2025-07","British Columbia","2021A000259","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638592","11.5.1","312089.0","","","","1"
"2025-08","British Columbia","2021A000259","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638592","11.5.1","280320.0","","","","1"
"2025-09","British Columbia","2021A000259","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638592","11.5.1","231656.0","","","","1"
"2025-10","British Columbia","2021A000259","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638592","11.5.1","256973.0","","","","1"
"2025-11","British Columbia","2021A000259","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638592","11.5.1","212138.0","","","","1"
"2025-12","British Columbia","2021A000259","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638592","11.5.1","225828.0","","","","1"
"2022-01","British Columbia","2021A000259","Commercial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638594","11.6.1","222809.0","","","","1"
"2022-02","British Columbia","2021A000259","Commercial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638594","11.6.1","189311.0","","","","1"
"2022-03","British Columbia","2021A000259","Commercial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638594","11.6.1","158231.0","","","","1"
"2022-04","British Columbia","2021A000259","Commercial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638594","11.6.1","139453.0","","","","1"
"2022-05","British Columbia","2021A000259","Commercial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638594","11.6.1","94848.0","","","","1"
"2022-06","British Columbia","2021A000259","Commercial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638594","11.6.1","67004.0","","","","1"
"2022-07","British Columbia","2021A000259","Commercial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638594","11.6.1","48268.0","","","","1"
"2022-08","British Columbia","2021A000259","Commercial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638594","11.6.1","46972.0","","","","1"
"2022-09","British Columbia","2021A000259","Commercial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638594","11.6.1","45130.0","","","","1"
"2022-10","British Columbia","2021A000259","Commercial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638594","11.6.1","89446.0","","","","1"
"2022-11","British Columbia","2021A000259","Commercial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638594","11.6.1","181627.0","","","","1"
"2022-12","British Columbia","2021A000259","Commercial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638594","11.6.1","273114.0","","","","1"
"2023-01","British Columbia","2021A000259","Commercial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638594","11.6.1","178224.0","","","","1"
"2023-02","British Columbia","2021A000259","Commercial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638594","11.6.1","203246.0","","","","1"
"2023-03","British Columbia","2021A000259","Commercial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638594","11.6.1","183306.0","","","","1"
"2023-04","British Columbia","2021A000259","Commercial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638594","11.6.1","136388.0","","","","1"
"2023-05","British Columbia","2021A000259","Commercial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638594","11.6.1","65589.0","","","","1"
"2023-06","British Columbia","2021A000259","Commercial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638594","11.6.1","55202.0","","","","1"
"2023-07","British Columbia","2021A000259","Commercial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638594","11.6.1","42378.0","","","","1"
"2023-08","British Columbia","2021A000259","Commercial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638594","11.6.1","46859.0","","","","1"
"2023-09","British Columbia","2021A000259","Commercial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638594","11.6.1","48537.0","","","","1"
"2023-10","British Columbia","2021A000259","Commercial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638594","11.6.1","97622.0","","","","1"
"2023-11","British Columbia","2021A000259","Commercial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638594","11.6.1","170877.0","","","","1"
"2023-12","British Columbia","2021A000259","Commercial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638594","11.6.1","203852.0","","","","1"
"2024-01","British Columbia","2021A000259","Commercial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638594","11.6.1","209295.0","","","","1"
